Interval=	0.005 s
16.96	0.1765065
16.965	0.1764063
16.97	0.1763361
16.975	0.1762876
16.98	0.1762169
16.985	0.1760218
16.99	0.1758262
16.995	0.1755678
17	0.175232
17.005	0.1748027
17.01	0.1739441
17.015	0.1729727
17.02	0.1719801
17.025	0.1710974
17.03	0.1701732
17.035	0.1692029
17.04	0.1682758
17.045	0.1682871
17.05	0.1684019
17.055	0.1693709
17.06	0.1703706
17.065	0.171423
17.07	0.1729761
17.075	0.1746712
17.08	0.1764403
17.085	0.1776794
17.09	0.1789552
17.095	0.1799975
17.1	0.1810721
17.105	0.1821451
17.11	0.1831641
17.115	0.184453
17.12	0.1858014
17.125	0.1872452
17.13	0.188681
17.135	0.1900641
17.14	0.1915484
17.145	0.193267
17.15	0.1950635
17.155	0.1969619
17.16	0.1988143
17.165	0.2006326
17.17	0.2025335
17.175	0.2043646
17.18	0.2062453
17.185	0.2081743
17.19	0.2101666
17.195	0.2121163
17.2	0.2140518
17.205	0.2159757
17.21	0.2180073
17.215	0.2202174
17.22	0.2224527
17.225	0.2246859
17.23	0.2267936
17.235	0.2289291
17.24	0.2311113
17.245	0.2332037
17.25	0.2341547
17.255	0.2351245
17.26	0.2353461
17.265	0.2356883
17.27	0.2359096
17.275	0.2353528
17.28	0.2346512
17.285	0.233755
17.29	0.2329337
17.295	0.2322734
17.3	0.2316919
17.305	0.231133
17.31	0.2306076
17.315	0.2301787
17.32	0.2297463
17.325	0.2292569
17.33	0.228741
17.335	0.2282433
17.34	0.2284398
17.345	0.2286439
17.35	0.2297689
17.355	0.2314249
17.36	0.2329835
17.365	0.2345688
17.37	0.2361115
17.375	0.2379013
17.38	0.2397747
17.385	0.2416636
17.39	0.2436463
17.395	0.2455669
17.4	0.2474897
17.405	0.2495921
17.41	0.2519349
17.415	0.2541979
17.42	0.2567124
17.425	0.2592063
17.43	0.2616527
17.435	0.2641297
17.44	0.2665672
17.445	0.2689615
17.45	0.2713884
17.455	0.2740114
17.46	0.2764126
17.465	0.2785535
17.47	0.2804226
17.475	0.2823788
17.48	0.2846707
17.485	0.2869834
17.49	0.2893629
17.495	0.2918832
17.5	0.2941319
17.505	0.2965708
17.51	0.2989689
17.515	0.3014894
17.52	0.3039425
17.525	0.3063837
17.53	0.3088291
17.535	0.3112758
17.54	0.313725
17.545	0.3152104
17.55	0.3164936
17.555	0.3165595
17.56	0.315781
17.565	0.3151273
17.57	0.314548
17.575	0.3139636
17.58	0.3128045
17.585	0.3116087
17.59	0.3103352
17.595	0.3087905
17.6	0.3072459
17.605	0.3057838
17.61	0.3041956
17.615	0.302166
17.62	0.3001273
17.625	0.2975638
17.63	0.2949652
17.635	0.2923648
17.64	0.2897432
17.645	0.2871274
17.65	0.2845102
17.655	0.2818864
17.66	0.279436
17.665	0.2771604
17.67	0.2755827
17.675	0.2742292
17.68	0.2729098
17.685	0.2715445
17.69	0.2701938
17.695	0.2688727
17.7	0.2673509
17.705	0.2659965
17.71	0.2641548
17.715	0.262206
17.72	0.2598339
17.725	0.2574063
17.73	0.2550308
17.735	0.2526517
17.74	0.2502699
17.745	0.2477097
17.75	0.2456537
17.755	0.2437089
17.76	0.2423231
17.765	0.2414835
17.77	0.2405728
17.775	0.2394865
17.78	0.2384733
17.785	0.2378639
17.79	0.2371371
17.795	0.2363205
17.8	0.2356735
17.805	0.235138
17.81	0.2343625
17.815	0.233337
17.82	0.2325647
17.825	0.2318192
17.83	0.2315203
17.835	0.2314301
17.84	0.231317
17.845	0.231164
17.85	0.2311142
17.855	0.2310321
17.86	0.2308537
17.865	0.2306138
17.87	0.2302096
17.875	0.2289772
17.88	0.2277432
17.885	0.2265835
17.89	0.2255462
17.895	0.2248751
17.9	0.2241533
17.905	0.2235323
17.91	0.2228163
17.915	0.2224818
17.92	0.2222283
17.925	0.222218
17.93	0.2222489
17.935	0.2221008
17.94	0.2219117
17.945	0.2216727
17.95	0.2215838
17.955	0.2215712
17.96	0.2215928
17.965	0.2218151
17.97	0.2220509
17.975	0.2220485
17.98	0.2222479
17.985	0.2223006
17.99	0.22245
17.995	0.2226866
18	0.2229797
18.005	0.2232718
18.01	0.2233595
18.015	0.2235899
18.02	0.2240471
18.025	0.2245316
18.03	0.2249834
18.035	0.2252752
18.04	0.2252624
18.045	0.2253748
18.05	0.2255069
18.055	0.2252826
18.06	0.2250748
18.065	0.2248821
18.07	0.2247177
18.075	0.2246349
18.08	0.2249249
18.085	0.2248579
18.09	0.2242405
18.095	0.2234045
18.1	0.2218341
18.105	0.2203365
18.11	0.2188364
18.115	0.2174442
18.12	0.2158541
18.125	0.2142207
18.13	0.212525
18.135	0.210847
18.14	0.2092606
18.145	0.207687
18.15	0.2061164
18.155	0.2044683
18.16	0.2029404
18.165	0.2014048
18.17	0.199954
18.175	0.1984979
18.18	0.1972498
18.185	0.1957502
18.19	0.1943203
18.195	0.1927316
18.2	0.1911324
18.205	0.1895574
18.21	0.1879987
18.215	0.1865467
18.22	0.1854362
18.225	0.1843082
18.23	0.1835264
18.235	0.1826025
18.24	0.1816309
18.245	0.180843
18.25	0.1798623
18.255	0.179158
18.26	0.1787439
18.265	0.1783439
18.27	0.1781028
18.275	0.1779611
18.28	0.1778149
18.285	0.1777228
18.29	0.1781298
18.295	0.1790326
18.3	0.1800439
18.305	0.1814107
18.31	0.1827205
18.315	0.1840582
18.32	0.1852187
18.325	0.1865242
18.33	0.1879262
18.335	0.1894038
18.34	0.190779
18.345	0.1921337
18.35	0.1935261
18.355	0.1949247
18.36	0.1963395
18.365	0.1973837
18.37	0.1983917
18.375	0.199046
18.38	0.1996703
18.385	0.2002511
18.39	0.2009203
18.395	0.2015935
18.4	0.2022922
18.405	0.2030128
18.41	0.2037009
18.415	0.2047455
18.42	0.2058141
18.425	0.2064894
18.43	0.2071729
18.435	0.2072956
18.44	0.2074862
18.445	0.2077604
18.45	0.2078264
18.455	0.2078383
18.46	0.2073795
18.465	0.2068379
18.47	0.2064106
18.475	0.2057772
18.48	0.2049685
18.485	0.2041747
18.49	0.2034966
18.495	0.2024681
18.5	0.2014425
18.505	0.2004712
18.51	0.1995505
18.515	0.1985728
18.52	0.197556
18.525	0.1966141
18.53	0.1957544
18.535	0.1947749
18.54	0.1937411
18.545	0.1927468
18.55	0.191741
18.555	0.1906342
18.56	0.1895121
18.565	0.1883677
18.57	0.1874293
18.575	0.1866801
18.58	0.1863177
18.585	0.1865806
18.59	0.1871117
18.595	0.1876823
18.6	0.1883781
18.605	0.1891197
18.61	0.1899528
18.615	0.1908468
18.62	0.1910232
18.625	0.1912917
18.63	0.1913703
18.635	0.1914471
18.64	0.1917753
18.645	0.1921226
18.65	0.1924606
18.655	0.1929601
18.66	0.1936211
18.665	0.19492
18.67	0.1964461
18.675	0.1977271
18.68	0.1992273
18.685	0.2008874
18.69	0.2025417
18.695	0.2039774
18.7	0.2056477
18.705	0.2077764
18.71	0.209802
18.715	0.2122579
18.72	0.2146996
18.725	0.2170503
18.73	0.2194017
18.735	0.2214644
18.74	0.2235415
18.745	0.2256068
18.75	0.2279429
18.755	0.230297
18.76	0.2329621
18.765	0.2356276
18.77	0.2383506
18.775	0.2410403
18.78	0.243449
18.785	0.2455915
18.79	0.2471386
18.795	0.2488142
18.8	0.2511751
18.805	0.2537686
18.81	0.2562552
18.815	0.2585273
18.82	0.2607703
18.825	0.2631673
18.83	0.2653688
18.835	0.2680689
18.84	0.2707421
18.845	0.2737311
18.85	0.2767386
18.855	0.2797973
18.86	0.282892
18.865	0.2858673
18.87	0.2883076
18.875	0.2904873
18.88	0.292711
18.885	0.2947542
18.89	0.2966699
18.895	0.2985416
18.9	0.3004432
18.905	0.3022568
18.91	0.3032969
18.915	0.3043759
18.92	0.3048339
18.925	0.3052656
18.93	0.3057411
18.935	0.3061845
18.94	0.3067229
18.945	0.3072894
18.95	0.3080279
18.955	0.3083588
18.96	0.3087732
18.965	0.3087496
18.97	0.3087789
18.975	0.3086878
18.98	0.3087188
18.985	0.3088617
18.99	0.3091732
18.995	0.3093648
19	0.3089271
19.005	0.3073466
19.01	0.3051141
19.015	0.3029322
19.02	0.3009354
19.025	0.2990733
19.03	0.2974034
19.035	0.2958296
19.04	0.2936386
19.045	0.2914252
19.05	0.2885512
19.055	0.2855933
19.06	0.2825552
19.065	0.2793634
19.07	0.2762113
19.075	0.2734131
19.08	0.2707086
19.085	0.2681393
19.09	0.2656815
19.095	0.2633478
19.1	0.2610134
19.105	0.2587031
19.11	0.2563872
19.115	0.2545872
19.12	0.2527839
19.125	0.2513544
19.13	0.2501198
19.135	0.2489392
19.14	0.2477657
19.145	0.2466364
19.15	0.245447
19.155	0.2438374
19.16	0.2424704
19.165	0.2407712
19.17	0.2393184
19.175	0.2378016
19.18	0.2363631
19.185	0.234602
19.19	0.2327871
19.195	0.230881
19.2	0.2291789
19.205	0.2279456
19.21	0.2274978
19.215	0.2275333
19.22	0.2277004
19.225	0.2276131
19.23	0.2270969
19.235	0.2261789
19.24	0.2253894
19.245	0.2251398
19.25	0.2252484
19.255	0.2258724
19.26	0.2265101
19.265	0.226979
19.27	0.2275323
19.275	0.2280069
19.28	0.2281402
19.285	0.2282911
19.29	0.2280443
19.295	0.2276946
19.3	0.2271594
19.305	0.2266471
19.31	0.2262608
19.315	0.2259169
19.32	0.2256513
19.325	0.22546
19.33	0.225228
19.335	0.2246291
19.34	0.22389
19.345	0.2231483
19.35	0.2223328
19.355	0.2216
19.36	0.2211154
19.365	0.2206248
19.37	0.2203953
19.375	0.220207
19.38	0.2201329
19.385	0.2201077
19.39	0.2202506
19.395	0.2205119
19.4	0.2205745
19.405	0.2207739
19.41	0.2210663
19.415	0.2214375
19.42	0.2218496
19.425	0.2219847
19.43	0.2221934
19.435	0.2226334
19.44	0.2232928
19.445	0.2235538
19.45	0.2235139
19.455	0.2227639
19.46	0.2218173
19.465	0.2213518
19.47	0.2210247
19.475	0.2209886
19.48	0.2209921
19.485	0.2211498
19.49	0.2213666
19.495	0.2218122
19.5	0.2226069
19.505	0.2234932
19.51	0.2243194
19.515	0.2248078
19.52	0.2252345
19.525	0.2253821
19.53	0.2253141
19.535	0.2253208
19.54	0.225554
19.545	0.2258626
19.55	0.2261773
19.555	0.2265559
19.56	0.2268351
19.565	0.227179
19.57	0.2275119
19.575	0.2277265
19.58	0.2279025
19.585	0.2275986
19.59	0.2271755
19.595	0.2267911
19.6	0.2262226
19.605	0.2258059
19.61	0.2252655
19.615	0.224614
19.62	0.2236859
19.625	0.2226552
19.63	0.2216755
19.635	0.220756
19.64	0.2199676
19.645	0.2191454
19.65	0.2189605
19.655	0.2189344
19.66	0.2193163
19.665	0.2199631
19.67	0.2196564
19.675	0.2193416
19.68	0.2183821
19.685	0.2174473
19.69	0.2166473
19.695	0.2158396
19.7	0.2150759
19.705	0.213728
19.71	0.2124112
19.715	0.2111008
19.72	0.2099969
19.725	0.2090019
19.73	0.2081251
19.735	0.2073065
19.74	0.2063823
19.745	0.2054047
19.75	0.2044024
19.755	0.2033893
19.76	0.2023146
19.765	0.2012885
19.77	0.2000369
19.775	0.1987937
19.78	0.1975942
19.785	0.1964311
19.79	0.1956401
19.795	0.194944
19.8	0.1942046
19.805	0.1935539
19.81	0.1929705
19.815	0.1924776
19.82	0.1919754
19.825	0.1916629
19.83	0.1914478
19.835	0.1913081
19.84	0.1911243
19.845	0.1906182
19.85	0.190129
19.855	0.1886068
19.86	0.1870606
19.865	0.1853948
19.87	0.183334
19.875	0.1818141
19.88	0.1802969
19.885	0.179142
19.89	0.1780943
19.895	0.1768081
19.9	0.1752923
19.905	0.1736397
19.91	0.1722531
19.915	0.1708157
19.92	0.1693881
19.925	0.1679424
19.93	0.1663584
19.935	0.1647904
19.94	0.1632923
19.945	0.1619016
19.95	0.1604619
19.955	0.1590877
19.96	0.157806
19.965	0.1565269
19.97	0.155756
19.975	0.1551245
19.98	0.1546295
19.985	0.1541875
19.99	0.1536772
19.995	0.15328
20	0.1528465
20.005	0.152425
20.01	0.152005
20.015	0.1514957
20.02	0.1510403
20.025	0.1506875
20.03	0.1505102
20.035	0.1502368
20.04	0.1500531
20.045	0.1498757
20.05	0.1499017
20.055	0.1499351
20.06	0.1506637
20.065	0.1514154
20.07	0.152341
20.075	0.1537618
20.08	0.1552053
20.085	0.1570109
20.09	0.1589015
20.095	0.1604169
20.1	0.1620763
20.105	0.1638628
20.11	0.1656646
20.115	0.1675061
20.12	0.1693166
20.125	0.171114
20.13	0.1729855
20.135	0.1748245
20.14	0.1766566
20.145	0.1784895
20.15	0.1802089
20.155	0.1819761
20.16	0.1836208
20.165	0.1850843
20.17	0.1865465
20.175	0.1873439
20.18	0.1881422
20.185	0.1887681
20.19	0.1893307
20.195	0.1899308
20.2	0.1903407
20.205	0.1908651
20.21	0.1912974
20.215	0.1917735
20.22	0.1922205
20.225	0.192535
20.23	0.1927958
20.235	0.1928416
20.24	0.1930102
20.245	0.1930159
20.25	0.1930609
20.255	0.1931159
20.26	0.1931657
20.265	0.1933094
20.27	0.1934296
20.275	0.1934311
20.28	0.1929779
20.285	0.1925319
20.29	0.1914638
20.295	0.1903161
20.3	0.1895446
20.305	0.1886813
20.31	0.1879282
20.315	0.1872212
20.32	0.1865064
20.325	0.1857458
20.33	0.1850297
20.335	0.1840445
20.34	0.1831248
20.345	0.1822029
20.35	0.1812084
20.355	0.1802956
20.36	0.1793192
20.365	0.1784056
20.37	0.1776823
20.375	0.1769742
20.38	0.1762555
20.385	0.1755632
20.39	0.1748827
20.395	0.1742351
20.4	0.1735651
20.405	0.1730099
20.41	0.172199
20.415	0.1714539
20.42	0.1706769
20.425	0.1699196
20.43	0.1693404
20.435	0.1688194
20.44	0.1684297
20.445	0.1678435
20.45	0.1673605
20.455	0.1667902
20.46	0.1662564
20.465	0.1657936
20.47	0.1650895
20.475	0.1644276
20.48	0.1637543
20.485	0.1634175
20.49	0.1630134
20.495	0.1629526
20.5	0.1633889
20.505	0.1633154
20.51	0.1636859
20.515	0.1638128
20.52	0.1639012
20.525	0.1641361
20.53	0.1645109
20.535	0.164907
20.54	0.1664216
20.545	0.1684383
20.55	0.1710384
20.555	0.1736378
20.56	0.1761808
20.565	0.1787983
20.57	0.1814571
20.575	0.1840928
20.58	0.1869398
20.585	0.1905922
20.59	0.1943065
20.595	0.1979929
20.6	0.201665
20.605	0.2052756
20.61	0.2088071
20.615	0.2124596
20.62	0.2160598
20.625	0.2195604
20.63	0.2230411
20.635	0.2263093
20.64	0.2294999
20.645	0.2325505
20.65	0.235716
20.655	0.2395575
20.66	0.2433731
20.665	0.2479021
20.67	0.2523702
20.675	0.2568465
20.68	0.2612606
20.685	0.2656206
20.69	0.2698338
20.695	0.2740301
20.7	0.2781735
20.705	0.2816726
20.71	0.2852552
20.715	0.2883356
20.72	0.2914157
20.725	0.2944527
20.73	0.2972976
20.735	0.3000413
20.74	0.3026159
20.745	0.3041687
20.75	0.3050761
20.755	0.3054307
20.76	0.3058513
20.765	0.3062981
20.77	0.3066547
20.775	0.3068962
20.78	0.3070085
20.785	0.3068102
20.79	0.3058695
20.795	0.3047178
20.8	0.3035581
20.805	0.3023226
20.81	0.3010864
20.815	0.2998679
20.82	0.2985297
20.825	0.297192
20.83	0.2958666
20.835	0.294508
20.84	0.2932024
20.845	0.2918923
20.85	0.2906566
20.855	0.2892922
20.86	0.2867301
20.865	0.284164
20.87	0.2801489
20.875	0.2760724
20.88	0.2719345
20.885	0.267747
20.89	0.2635133
20.895	0.2592516
20.9	0.2548754
20.905	0.250411
20.91	0.2462033
20.915	0.2419792
20.92	0.2380014
20.925	0.2340347
20.93	0.2300436
20.935	0.2261108
20.94	0.2221097
20.945	0.2182041
20.95	0.2149203
20.955	0.2121179
20.96	0.2095377
20.965	0.2067459
20.97	0.2037176
20.975	0.2007442
20.98	0.1978071
20.985	0.1947846
20.99	0.1919255
20.995	0.1896118
21	0.1874684
21.005	0.1853028
21.01	0.1831883
21.015	0.1810497
21.02	0.1789043
21.025	0.1768591
21.03	0.1747666
21.035	0.1726976
21.04	0.1706341
21.045	0.1685486
21.05	0.1664666
21.055	0.1642665
21.06	0.1622333
21.065	0.1612063
21.07	0.160092
21.075	0.1602318
21.08	0.1599928
21.085	0.1597442
21.09	0.1593302
21.095	0.1588503
21.1	0.1585001
21.105	0.1581531
21.11	0.1578212
21.115	0.1575706
21.12	0.1575033
21.125	0.1573322
21.13	0.1572515
21.135	0.1570962
21.14	0.1568891
21.145	0.1567045
21.15	0.156512
21.155	0.1562626
21.16	0.1559123
21.165	0.1555104
21.17	0.155215
21.175	0.1551484
21.18	0.1549956
21.185	0.1548496
21.19	0.1549121
21.195	0.1551724
21.2	0.1555103
21.205	0.1559022
21.21	0.1563079
21.215	0.1566857
21.22	0.1570507
21.225	0.1573788
21.23	0.1577004
21.235	0.1582142
21.24	0.1587097
21.245	0.1591789
21.25	0.1596528
21.255	0.1602814
21.26	0.1609563
21.265	0.1614688
21.27	0.1620034
21.275	0.16258
21.28	0.1631413
21.285	0.1639499
21.29	0.1647624
21.295	0.1655927
21.3	0.1664776
21.305	0.1670996
21.31	0.1680324
21.315	0.1690636
21.32	0.169973
21.325	0.170424
21.33	0.1710304
21.335	0.1713372
21.34	0.1716861
21.345	0.1720535
21.35	0.1724574
21.355	0.1727506
21.36	0.173164
21.365	0.1735418
21.37	0.1739435
21.375	0.1743505
21.38	0.1746817
21.385	0.1751627
21.39	0.1756772
21.395	0.1762343
21.4	0.1765046
21.405	0.176531
21.41	0.1764799
21.415	0.176381
21.42	0.1762951
21.425	0.1762357
21.43	0.1761056
21.435	0.1759256
21.44	0.1755121
21.445	0.1750131
21.45	0.1745557
21.455	0.1741435
21.46	0.1734192
21.465	0.1727301
21.47	0.1721034
21.475	0.1715233
21.48	0.1709407
21.485	0.170366
21.49	0.1698123
21.495	0.1693528
21.5	0.1691265
21.505	0.1689456
21.51	0.168976
21.515	0.1687187
21.52	0.1682792
21.525	0.1679097
21.53	0.1679333
21.535	0.1677137
21.54	0.1676604
21.545	0.1675895
21.55	0.1675235
21.555	0.1674214
21.56	0.1674014
21.565	0.167291
21.57	0.1672863
21.575	0.1673973
21.58	0.1675066
21.585	0.16758
21.59	0.1674242
21.595	0.16727
21.6	0.1668871
21.605	0.1666943
21.61	0.1667728
21.615	0.1668831
21.62	0.1672721
21.625	0.1677934
21.63	0.168283
21.635	0.1689756
21.64	0.1697168
21.645	0.170504
21.65	0.1713586
21.655	0.1721475
21.66	0.1728934
21.665	0.173791
21.67	0.174635
21.675	0.1753976
21.68	0.1760577
21.685	0.1767161
21.69	0.1773662
21.695	0.1780145
21.7	0.1784682
21.705	0.1786185
21.71	0.1786276
21.715	0.1785399
21.72	0.1781802
21.725	0.1778915
21.73	0.1776821
21.735	0.1771284
21.74	0.1767716
21.745	0.1764201
21.75	0.1760772
21.755	0.1758705
21.76	0.1757245
21.765	0.1757166
21.77	0.1757132
21.775	0.1757071
21.78	0.1757842
21.785	0.1758425
21.79	0.1759598
21.795	0.1762005
21.8	0.1763587
21.805	0.1766859
21.81	0.1769366
21.815	0.1769958
21.82	0.1769551
21.825	0.1764748
21.83	0.1758932
21.835	0.1753229
21.84	0.1744741
21.845	0.1735835
21.85	0.1726813
21.855	0.1717859
21.86	0.1709754
21.865	0.1700881
21.87	0.1691665
21.875	0.1682296
21.88	0.1673521
21.885	0.1666945
21.89	0.1660575
21.895	0.165516
21.9	0.1650071
21.905	0.1646359
21.91	0.1644019
21.915	0.1642669
21.92	0.1640961
21.925	0.1641928
21.93	0.1642808
21.935	0.1642106
21.94	0.1643489
21.945	0.1644615
21.95	0.1647097
21.955	0.1649697
21.96	0.1649479
21.965	0.1649144
21.97	0.1646847
21.975	0.1645562
21.98	0.1643491
21.985	0.1638477
21.99	0.1633564
21.995	0.1629488
22	0.1626144
22.005	0.162351
22.01	0.162123
22.015	0.1619502
22.02	0.1618785
22.025	0.1618795
22.03	0.1621252
22.035	0.1621476
22.04	0.162151
22.045	0.1622535
22.05	0.1623928
22.055	0.1625329
22.06	0.1630918
22.065	0.1635427
22.07	0.1644472
22.075	0.1654739
22.08	0.16652
22.085	0.1676463
22.09	0.1684491
22.095	0.1692199
22.1	0.1698455
22.105	0.1703978
22.11	0.170899
22.115	0.1714027
22.12	0.1719444
22.125	0.1725676
22.13	0.1732473
22.135	0.1739629
22.14	0.1747559
22.145	0.1755826	#1 JL BL5 
22.15	0.1763206
22.155	0.176733
22.16	0.1771245
22.165	0.1776105
22.17	0.1779992
22.175	0.1784354
22.18	0.1787138
22.185	0.1793268
22.19	0.1800901
22.195	0.1809153
22.2	0.1815888
22.205	0.1820762
22.21	0.1825631
22.215	0.1828889
22.22	0.1832492
22.225	0.1836196
22.23	0.184077
22.235	0.1845318
22.24	0.1851325
22.245	0.1857877
22.25	0.1864869
22.255	0.1871675
22.26	0.1879136
22.265	0.1878665
22.27	0.1878776
22.275	0.1872454
22.28	0.1864698
22.285	0.185737
22.29	0.1848585
22.295	0.1842039
22.3	0.1835581
22.305	0.183124
22.31	0.1827248
22.315	0.1823262
22.32	0.1820165
22.325	0.1816443
22.33	0.1812134
22.335	0.1807225
22.34	0.1801742
22.345	0.179514
22.35	0.178778
22.355	0.1781325
22.36	0.1776938
22.365	0.1772776
22.37	0.1768865
22.375	0.1765979
22.38	0.1761911
22.385	0.1758046
22.39	0.1747642
22.395	0.1737263
22.4	0.1726019
22.405	0.1715501
22.41	0.1706691
22.415	0.1697365
22.42	0.1689236
22.425	0.1679884
22.43	0.1670624
22.435	0.1663233
22.44	0.1655679
22.445	0.1650841
22.45	0.1645137
22.455	0.1639238
22.46	0.1634369
22.465	0.1628555
22.47	0.1627873
22.475	0.1626611
22.48	0.1628314
22.485	0.1630089
22.49	0.1630662
22.495	0.1632444
22.5	0.163312
22.505	0.1633557
22.51	0.1630987
22.515	0.1628295
22.52	0.1625768
22.525	0.1621764
22.53	0.1617512
22.535	0.1613997
22.54	0.1611122
22.545	0.1610561
22.55	0.1610835
22.555	0.1613499
22.56	0.1614896
22.565	0.1615884
22.57	0.1616462
22.575	0.1617133
22.58	0.1617802
22.585	0.1619753
22.59	0.1622233
22.595	0.1628549
22.6	0.1634969
22.605	0.1641095
22.61	0.1647493
22.615	0.1652522
22.62	0.165788
22.625	0.1662735
22.63	0.1669699
22.635	0.1676877
22.64	0.1677709
22.645	0.1678118
22.65	0.1675854
22.655	0.1673826
22.66	0.1673089
22.665	0.1670318
22.67	0.1667908
22.675	0.166474
22.68	0.1661978
22.685	0.1660035
22.69	0.1659173
22.695	0.1659245
22.7	0.1659437
22.705	0.1658968
22.71	0.1658778
22.715	0.1659879
22.72	0.1663035
22.725	0.1666644
22.73	0.1671151
22.735	0.1676047
22.74	0.1680204
22.745	0.1683606
22.75	0.168322
22.755	0.1685759
22.76	0.1684692
22.765	0.1686058
22.77	0.1687551
22.775	0.1689286
22.78	0.169078
22.785	0.1691575
22.79	0.1692215
22.795	0.1692908
22.8	0.1693437
22.805	0.169355
22.81	0.1694223
22.815	0.1694105
22.82	0.169454
22.825	0.1694736
22.83	0.1694996
22.835	0.1692431
22.84	0.1689035
22.845	0.1689608
22.85	0.1690654
22.855	0.1689293
22.86	0.1688093
22.865	0.1684592
22.87	0.1682052
22.875	0.1680106
22.88	0.167855
22.885	0.1676891
22.89	0.1674579
22.895	0.1671406
22.9	0.1667509
22.905	0.1662246
22.91	0.1657215
22.915	0.1652142
22.92	0.1646015
22.925	0.1636555
22.93	0.1626077
22.935	0.161431
22.94	0.1602355
22.945	0.159101
22.95	0.1580099
22.955	0.1571314
22.96	0.1556339
22.965	0.154359
22.97	0.1525913
22.975	0.1508476
22.98	0.14908
22.985	0.1473473
22.99	0.1456491
22.995	0.143943
23	0.1423055
23.005	0.1407521
23.01	0.1392228
23.015	0.1377372
23.02	0.1363297
23.025	0.1350164
23.03	0.1337427
23.035	0.1325463
23.04	0.1317863
23.045	0.1310428
23.05	0.1302071
23.055	0.129388
23.06	0.1292772
23.065	0.1292807
23.07	0.1295717
23.075	0.1300243
23.08	0.130346
23.085	0.1307968
23.09	0.1312658
23.095	0.1319323
23.1	0.132661
23.105	0.1334354
23.11	0.1343054
23.115	0.1352566
23.12	0.1363007
23.125	0.1374401
23.13	0.1386234
23.135	0.1399338
23.14	0.1413352
23.145	0.1428856
23.15	0.1444348
23.155	0.1459348
23.16	0.1473867
23.165	0.1491623
23.17	0.1508103
23.175	0.1526789
23.18	0.1544758
23.185	0.1562594
23.19	0.1579504
23.195	0.1595305
23.2	0.1611468
23.205	0.1626695
23.21	0.1640683
23.215	0.1654188
23.22	0.1666371
23.225	0.1678446
23.23	0.1688825
23.235	0.1698732
23.24	0.1708297
23.245	0.1714253
23.25	0.1720731
23.255	0.1727638
23.26	0.17343
23.265	0.1735202
23.27	0.1734203
23.275	0.1731152
23.28	0.1725787
23.285	0.172105
23.29	0.1714179
23.295	0.1707396
23.3	0.1698152
23.305	0.1690214
23.31	0.1682243
23.315	0.1674468
23.32	0.1666511
23.325	0.1656474
23.33	0.1647011
23.335	0.1638416
23.34	0.162838
23.345	0.1618223
23.35	0.1605518
23.355	0.1591597
23.36	0.1577749
23.365	0.1563578
23.37	0.154918
23.375	0.1535113
23.38	0.1521347
23.385	0.1507478
23.39	0.1493356
23.395	0.1480971
23.4	0.1469701
23.405	0.1457268
23.41	0.1444009
23.415	0.1432448
23.42	0.1421534
23.425	0.1411669
23.43	0.1400754
23.435	0.1390831
23.44	0.1381422
23.445	0.1370659
23.45	0.1361086
23.455	0.1350399
23.46	0.1339059
23.465	0.1327298
23.47	0.1319305
23.475	0.1313021
23.48	0.1307868
23.485	0.1304237
23.49	0.1301353
23.495	0.1300205
23.5	0.1299615
23.505	0.1301483
23.51	0.1298569
23.515	0.1295763
23.52	0.1292768
23.525	0.1289454
23.53	0.1287984
23.535	0.1285242
23.54	0.1282328
23.545	0.128045
23.55	0.1279216
23.555	0.1280688
23.56	0.128284
23.565	0.1285851
23.57	0.1289286
23.575	0.1293055
23.58	0.1298125
23.585	0.1303456
23.59	0.1309606
23.595	0.1315824
23.6	0.1318847
23.605	0.1322386
23.61	0.1326396
23.615	0.1332829
23.62	0.1335393
23.625	0.1336918
23.63	0.1337305
23.635	0.1338922
23.64	0.1340354
23.645	0.1341029
23.65	0.1342738
23.655	0.1345011
23.66	0.1349509
23.665	0.1355982
23.67	0.1364434
23.675	0.1374295
23.68	0.1383265
23.685	0.1392485
23.69	0.1401729
23.695	0.1409004
23.7	0.141618
23.705	0.1421512
23.71	0.1425659
23.715	0.1432385
23.72	0.1438912
23.725	0.1445326
23.73	0.1451787
23.735	0.1460882
23.74	0.1470372
23.745	0.1482074
23.75	0.1493655
23.755	0.1504032
23.76	0.1511924
23.765	0.1520786
23.77	0.152921
23.775	0.153776
23.78	0.1545951
23.785	0.1551998
23.79	0.1557445
23.795	0.1561331
23.8	0.1566494
23.805	0.1573348
23.81	0.1578646
23.815	0.1584271
23.82	0.1586939
23.825	0.1591507
23.83	0.1596529
23.835	0.1602415
23.84	0.1607563
23.845	0.1612841
23.85	0.1618502
23.855	0.1624866
23.86	0.1631396
23.865	0.1635225
23.87	0.1636545
23.875	0.1635007
23.88	0.1632117
23.885	0.1629542
23.89	0.1627176
23.895	0.1625123
23.9	0.1623865
23.905	0.1621945
23.91	0.1621214
23.915	0.1625149
23.92	0.1628835
23.925	0.1634593
23.93	0.1640623
23.935	0.1646629
23.94	0.1648008
23.945	0.1649709
23.95	0.1647397
23.955	0.1644957
23.96	0.1643755
23.965	0.164376
23.97	0.1641978
23.975	0.1639144
23.98	0.1636364
23.985	0.1633338
23.99	0.163198
23.995	0.1630934
24	0.1631051
24.005	0.1629173
24.01	0.1626364
24.015	0.1623569
