Interval=	0.005 s 
95.21	0.0111082
95.215	0.0111868
95.22	0.01126462
95.225	0.0113436
95.23	0.01142213
95.235	0.01150376
95.24	0.01159717
95.245	0.01165929
95.25	0.01170958
95.255	0.0117677
95.26	0.01183609
95.265	0.0119227
95.27	0.01199284
95.275	0.01206946
95.28	0.01216489
95.285	0.01229345
95.29	0.01242162
95.295	0.01255193
95.3	0.01270036
95.305	0.01291809
95.31	0.01313099
95.315	0.01334446
95.32	0.01355327
95.325	0.01375809
95.33	0.01400991
95.335	0.01432389
95.34	0.0146956
95.345	0.01515703
95.35	0.01563104
95.355	0.01615964
95.36	0.0166713
95.365	0.01715893
95.37	0.01760469
95.375	0.01803026
95.38	0.01842336
95.385	0.01885497
95.39	0.01928765
95.395	0.01972338
95.4	0.02017251
95.405	0.0206247
95.41	0.02105111
95.415	0.02149053
95.42	0.02196432
95.425	0.0224334
95.43	0.02289353
95.435	0.02336624
95.44	0.02383317
95.445	0.02428204
95.45	0.02473031
95.455	0.02517975
95.46	0.02563643
95.465	0.02612014
95.47	0.02659889
95.475	0.02708008
95.48	0.0275559
95.485	0.02804756
95.49	0.02850175
95.495	0.02895457
95.5	0.02939932
95.505	0.02983925
95.51	0.03020902
95.515	0.03058239
95.52	0.03094901
95.525	0.0313188
95.53	0.03168929
95.535	0.03202177
95.54	0.03233487
95.545	0.03259279
95.55	0.03278887
95.555	0.03296624
95.56	0.03310167
95.565	0.03323713
95.57	0.03338817
95.575	0.03354255
95.58	0.03369277
95.585	0.03384224
95.59	0.03394719
95.595	0.03404022
95.6	0.0341395
95.605	0.03421206
95.61	0.03425652
95.615	0.03431925
95.62	0.03435958
95.625	0.03437034
95.63	0.03442004
95.635	0.03447554
95.64	0.03450496
95.645	0.03454339
95.65	0.03458774
95.655	0.03464655
95.66	0.03470046
95.665	0.0347487
95.67	0.03478437
95.675	0.0349591
95.68	0.03512115
95.685	0.03536302
95.69	0.03554423
95.695	0.03575668
95.7	0.03600236
95.705	0.0362663
95.71	0.0365039
95.715	0.03677035
95.72	0.03708756
95.725	0.0374024
95.73	0.03773137
95.735	0.03804971
95.74	0.03842612
95.745	0.03878699
95.75	0.03916847
95.755	0.03955914
95.76	0.03995722
95.765	0.04037185
95.77	0.04081916
95.775	0.04122391
95.78	0.04162331
95.785	0.04202275
95.79	0.0424213
95.795	0.04282458
95.8	0.04326159
95.805	0.0436746
95.81	0.04409437
95.815	0.04452125
95.82	0.04495443
95.825	0.04538369
95.83	0.0458168
95.835	0.04618987
95.84	0.04655518
95.845	0.04694166
95.85	0.04732013
95.855	0.04769136
95.86	0.04803777
95.865	0.04839153
95.87	0.04878511
95.875	0.04914318
95.88	0.04928577
95.885	0.04943254
95.89	0.04945736
95.895	0.04951038
95.9	0.04953595
95.905	0.0495013
95.91	0.04943809
95.915	0.04938967
95.92	0.04933574
95.925	0.04918872
95.93	0.04904122
95.935	0.0488585
95.94	0.04868771
95.945	0.04843257
95.95	0.04819772
95.955	0.04796897
95.96	0.0477375
95.965	0.04750099
95.97	0.04723189
95.975	0.04689678
95.98	0.04658679
95.985	0.0462761
95.99	0.04596082
95.995	0.04564688
96	0.04533893
96.005	0.04496889
96.01	0.04459854
96.015	0.04422496
96.02	0.04385178
96.025	0.04342737
96.03	0.04300411
96.035	0.04254068
96.04	0.04209049
96.045	0.04163399
96.05	0.04113416
96.055	0.04060392
96.06	0.04006849
96.065	0.03953966
96.07	0.0389815
96.075	0.03827539
96.08	0.03757398
96.085	0.03700081
96.09	0.0364172
96.095	0.035911
96.1	0.03538887
96.105	0.03487214
96.11	0.03439342
96.115	0.03392863
96.12	0.03345233
96.125	0.03297829
96.13	0.03259345
96.135	0.03221878
96.14	0.03186145
96.145	0.03147784
96.15	0.03116044
96.155	0.030811
96.16	0.03043326
96.165	0.03006178
96.17	0.02968036
96.175	0.02939228
96.18	0.02915357
96.185	0.028894
96.19	0.0286502
96.195	0.02840785
96.2	0.02814048
96.205	0.02785507
96.21	0.02761372
96.215	0.02740142
96.22	0.02718719
96.225	0.026963
96.23	0.02677546
96.235	0.02658705
96.24	0.0265263
96.245	0.02649972
96.25	0.02653081
96.255	0.02659664
96.26	0.02670153
96.265	0.02681027
96.27	0.02692045
96.275	0.02703907
96.28	0.02726529
96.285	0.02749251
96.29	0.02772591
96.295	0.02799111
96.3	0.0282485
96.305	0.02850237
96.31	0.0287622
96.315	0.02902305
96.32	0.02929183
96.325	0.02955415
96.33	0.029812
96.335	0.0300385
96.34	0.0302428
96.345	0.03046542
96.35	0.03068802
96.355	0.03090607
96.36	0.03111498
96.365	0.03131726
96.37	0.0315164
96.375	0.03170185
96.38	0.0317921
96.385	0.03188821
96.39	0.03202139
96.395	0.03212257
96.4	0.03222026
96.405	0.03233374
96.41	0.0324614
96.415	0.03258097
96.42	0.03266399
96.425	0.03274696
96.43	0.03283803
96.435	0.03293168
96.44	0.03302309
96.445	0.0329873
96.45	0.03292821
96.455	0.03277781
96.46	0.03262772
96.465	0.03247298
96.47	0.03231065
96.475	0.03215039
96.48	0.03199175
96.485	0.03183627
96.49	0.03168874
96.495	0.03153874
96.5	0.03133037
96.505	0.03112401
96.51	0.03092149
96.515	0.03071553
96.52	0.03050391
96.525	0.03027699
96.53	0.0300673
96.535	0.02983462
96.54	0.029585
96.545	0.0293289
96.55	0.02904221
96.555	0.02875729
96.56	0.02847083
96.565	0.02818184
96.57	0.02790493
96.575	0.0276329
96.58	0.02737447
96.585	0.02713101
96.59	0.02686743
96.595	0.02652019
96.6	0.02618811
96.605	0.0258561
96.61	0.0255126
96.615	0.02515029
96.62	0.02479833
96.625	0.02446569
96.63	0.02413724
96.635	0.02379084
96.64	0.02343995
96.645	0.02308763
96.65	0.02281257
96.655	0.02253127
96.66	0.02231539
96.665	0.02208529
96.67	0.02182736
96.675	0.02157375
96.68	0.02130119
96.685	0.02102824
96.69	0.02074845
96.695	0.0204702
96.7	0.02018739
96.705	0.01995606
96.71	0.01972964
96.715	0.01949466
96.72	0.01925675
96.725	0.019015
96.73	0.01877616
96.735	0.018489
96.74	0.01822201
96.745	0.01798063
96.75	0.01775127
96.755	0.01753012
96.76	0.0173091
96.765	0.01707841
96.77	0.01687022
96.775	0.01666033
96.78	0.01642357
96.785	0.01618895
96.79	0.01599502
96.795	0.01581592
96.8	0.01571143
96.805	0.01560762
96.81	0.01549806
96.815	0.01538488
96.82	0.01528032
96.825	0.01515767
96.83	0.01503458
96.835	0.0148808
96.84	0.01473536
96.845	0.01458941
96.85	0.01444245
96.855	0.01430016
96.86	0.01417621
96.865	0.01405172
96.87	0.0139332
96.875	0.01383971
96.88	0.01374064
96.885	0.01365264
96.89	0.01357056
96.895	0.0134911
96.9	0.01341519
96.905	0.01334132
96.91	0.01323443
96.915	0.01310144
96.92	0.01297386
96.925	0.01283545
96.93	0.01270049
96.935	0.01255101
96.94	0.01242668
96.945	0.01230667
96.95	0.01218978
96.955	0.01207448
96.96	0.01197224
96.965	0.01186918
96.97	0.01177279
96.975	0.01169678
96.98	0.01162183
96.985	0.01157541
96.99	0.01153093
96.995	0.01148414
97	0.01144216
97.005	0.01139315
97.01	0.01134008
97.015	0.01128956
97.02	0.01124727
97.025	0.01120598
97.03	0.01117002
97.035	0.01113179
97.04	0.01111429
97.045	0.01109766
97.05	0.01108199
97.055	0.01105955
97.06	0.01103952
97.065	0.01102178
97.07	0.01100687
97.075	0.01099876
97.08	0.01099507
97.085	0.01099454
97.09	0.01099529
97.095	0.01098161
97.1	0.01096578
97.105	0.01090539
97.11	0.01083766
97.115	0.01078947
97.12	0.01075664
97.125	0.01072136
97.13	0.01069456
97.135	0.01066582
97.14	0.01065345
97.145	0.0106473
97.15	0.01063767
97.155	0.0106324
97.16	0.01062228
97.165	0.01061695
97.17	0.01061339
97.175	0.01060717
97.18	0.01055371
97.185	0.01049473
97.19	0.0104159
97.195	0.0103124
97.2	0.01020087
97.205	0.01007611
97.21	0.009953296
97.215	0.009830993
97.22	0.009707247
97.225	0.009590643
97.23	0.009477695
97.235	0.009361426
97.24	0.009245066
97.245	0.009129324
97.25	0.009015024
97.255	0.008900805
97.26	0.008790344
97.265	0.00868342
97.27	0.008573966
97.275	0.008455937
97.28	0.00833436
97.285	0.008211812
97.29	0.008088348
97.295	0.007964421
97.3	0.00785032
97.305	0.007737381
97.31	0.007664067
97.315	0.007598029
97.32	0.007532309
97.325	0.007466934
97.33	0.007402784
97.335	0.007338652
97.34	0.007271634
97.345	0.007204054
97.35	0.007135131
97.355	0.007067597
97.36	0.006988067
97.365	0.006913355
97.37	0.006830431
97.375	0.00674024
97.38	0.006653941
97.385	0.00660194
97.39	0.006569702
97.395	0.00654083
97.4	0.006549713
97.405	0.00656747
97.41	0.006592513
97.415	0.006617665
97.42	0.00664602
97.425	0.006674556
97.43	0.006687123
97.435	0.006689446
97.44	0.006704998
97.445	0.006725341
97.45	0.006738344
97.455	0.006743688
97.46	0.006761681
97.465	0.006780127
97.47	0.006789065
97.475	0.006796641
97.48	0.006845049
97.485	0.006902648
97.49	0.006958523
97.495	0.007011576
97.5	0.007064303
97.505	0.007113037
97.51	0.00716159
97.515	0.007214879
97.52	0.007272415
97.525	0.007329869
97.53	0.007385644
97.535	0.007440902
97.54	0.007497503
97.545	0.007571861
97.55	0.007649685
97.555	0.007727818
97.56	0.007808237
97.565	0.007895597
97.57	0.007981098
97.575	0.008065065
97.58	0.008150983
97.585	0.008247181
97.59	0.008345511
97.595	0.008417955
97.6	0.0085035
97.605	0.008567097
97.61	0.008631293
97.615	0.008705959
97.62	0.008780526
97.625	0.008859965
97.63	0.008979573
97.635	0.009134124
97.64	0.009288066
97.645	0.009461607
97.65	0.009650202
97.655	0.009845747
97.66	0.01004096
97.665	0.01021205
97.67	0.01038002
97.675	0.01058061
97.68	0.01078397
97.685	0.01094023
97.69	0.01108163
97.695	0.01122543
97.7	0.01138563
97.705	0.01156203
97.71	0.01173715
97.715	0.01191229
97.72	0.0120877
97.725	0.0122684
97.73	0.01253858
97.735	0.01280353
97.74	0.01309455
97.745	0.0133782
97.75	0.01372576
97.755	0.01406516
97.76	0.01443323
97.765	0.01480382
97.77	0.01516339
97.775	0.01551878
97.78	0.01591645
97.785	0.01630449
97.79	0.01668705
97.795	0.01713011
97.8	0.01757766
97.805	0.01800761
97.81	0.01843329
97.815	0.01885049
97.82	0.01925065
97.825	0.01965604
97.83	0.02005683
97.835	0.02041346
97.84	0.02074373
97.845	0.02107217
97.85	0.02137303
97.855	0.02165974
97.86	0.02196791
97.865	0.02228678
97.87	0.02265585
97.875	0.02304573
97.88	0.02341359
97.885	0.02378507
97.89	0.02416253
97.895	0.02454156
97.9	0.02491211
97.905	0.02527494
97.91	0.02563947
97.915	0.02604854
97.92	0.02644754
97.925	0.0269211
97.93	0.02737647
97.935	0.0278039
97.94	0.02823398
97.945	0.02863675
97.95	0.02903834
97.955	0.02935765
97.96	0.02971004
97.965	0.03004345
97.97	0.03045916
97.975	0.03086818
97.98	0.03128492
97.985	0.03169527
97.99	0.03214907
97.995	0.03261383
98	0.03312856
98.005	0.03362861
98.01	0.03413186
98.015	0.03462739
98.02	0.03511687
98.025	0.03561746
98.03	0.03614559
98.035	0.03666047
98.04	0.03718462
98.045	0.03771333
98.05	0.03828222
98.055	0.03885414
98.06	0.03941267
98.065	0.03993682
98.07	0.04053718
98.075	0.04108006
98.08	0.04163742
98.085	0.04227546
98.09	0.04316784
98.095	0.04407532
98.1	0.04502399
98.105	0.0459557
98.11	0.04685894
98.115	0.04772701
98.12	0.0485274
98.125	0.04931614
98.13	0.05000482
98.135	0.05068684
98.14	0.0513367
98.145	0.05202201
98.15	0.05269886
98.155	0.05338517
98.16	0.05415107
98.165	0.05487479
98.17	0.05562772
98.175	0.05633905
98.18	0.0570905
98.185	0.05782878
98.19	0.05853253
98.195	0.05918103
98.2	0.05980432
98.205	0.06031837
98.21	0.06082956
98.215	0.0613712
98.22	0.0619238
98.225	0.06247103
98.23	0.06299571
98.235	0.06346785
98.24	0.0639379
98.245	0.06440024
98.25	0.06485805
98.255	0.06526363
98.26	0.06567301
98.265	0.06609989
98.27	0.06653453
98.275	0.06686427
98.28	0.06721506
98.285	0.0675242
98.29	0.06772251
98.295	0.0675731
98.3	0.06737836
98.305	0.06710435
98.31	0.06683115
98.315	0.06657365
98.32	0.06632552
98.325	0.06609462
98.33	0.06586732
98.335	0.06567155
98.34	0.0654773
98.345	0.06527768
98.35	0.06500198
98.355	0.06472754
98.36	0.06442274
98.365	0.06400496
98.37	0.06358737
98.375	0.06309258
98.38	0.06251742
98.385	0.06184807
98.39	0.06115421
98.395	0.0604524
98.4	0.05975658
98.405	0.05905449
98.41	0.05838233
98.415	0.05770395
98.42	0.05692687
98.425	0.05610409
98.43	0.05526762
98.435	0.05442797
98.44	0.05359989
98.445	0.05275498
98.45	0.05189418
98.455	0.0510021
98.46	0.05011053
98.465	0.04917238
98.47	0.0481711
98.475	0.04713141
98.48	0.04611726
98.485	0.0450472
98.49	0.04395983
98.495	0.04295356
98.5	0.04220446
98.505	0.04147706
98.51	0.04078732
98.515	0.04008015
98.52	0.03936306
98.525	0.03861842
98.53	0.03785937
98.535	0.03710119
98.54	0.03633135
98.545	0.03553747
98.55	0.03474893
98.555	0.03400225
98.56	0.03324553
98.565	0.03249321
98.57	0.03183638
98.575	0.03118065
98.58	0.03059195
98.585	0.03010741
98.59	0.02971636
98.595	0.02935566
98.6	0.0290106
98.605	0.02868721
98.61	0.02840917
98.615	0.02816048
98.62	0.02789557
98.625	0.02772726
98.63	0.02759681
98.635	0.02747262
98.64	0.02734904
98.645	0.02723673
98.65	0.02713021
98.655	0.02702756
98.66	0.02694956
98.665	0.02688567
98.67	0.0268538
98.675	0.02686254
98.68	0.02689266
98.685	0.02696042
98.69	0.02705762
98.695	0.02718759
98.7	0.02723736
98.705	0.02730845
98.71	0.02739606
98.715	0.02749898
98.72	0.02759453
98.725	0.02759534
98.73	0.02761583
98.735	0.02763728
98.74	0.02762907
98.745	0.02762212
98.75	0.02764175
98.755	0.02767513
98.76	0.02772231
98.765	0.02775357
98.77	0.02778324
98.775	0.02781487
98.78	0.02784681
98.785	0.02786421
98.79	0.02789259
98.795	0.02790177
98.8	0.02788983
98.805	0.02788667
98.81	0.02785614
98.815	0.02773466
98.82	0.0276086
98.825	0.02749166
98.83	0.0273941
98.835	0.02729045
98.84	0.02717459
98.845	0.02706618
98.85	0.02696572
98.855	0.02686627
98.86	0.0267884
98.865	0.02671148
98.87	0.02663894
98.875	0.026567
98.88	0.02649255
98.885	0.02641547
98.89	0.02633243
98.895	0.02625273
98.9	0.02615871
98.905	0.02612998
98.91	0.0260593
98.915	0.02595951
98.92	0.0258618
98.925	0.02576537
98.93	0.02576009
98.935	0.02574059
98.94	0.02572101
98.945	0.02564755
98.95	0.02555301
98.955	0.02540907
98.96	0.02524903
98.965	0.02508338
98.97	0.02493381
98.975	0.02478091
98.98	0.02461586
98.985	0.02444136
98.99	0.02428636
98.995	0.02412668
99	0.02398469
99.005	0.02386148
99.01	0.02372917
99.015	0.02363418
99.02	0.0235966
99.025	0.02357216
99.03	0.0235538
99.035	0.02349076
99.04	0.02343039
99.045	0.02338975
99.05	0.02333343
99.055	0.02326652
99.06	0.02321745
99.065	0.02314792
99.07	0.02306814
99.075	0.02298752
99.08	0.02290908
99.085	0.02283083
99.09	0.02275469
99.095	0.0226697
99.1	0.02258228
99.105	0.02250563
99.11	0.02238564
99.115	0.02230182
99.12	0.0222383
99.125	0.02217344
99.13	0.02212193
99.135	0.02203144
99.14	0.02194708
99.145	0.02186288
99.15	0.02184386
99.155	0.02184015
99.16	0.02186811
99.165	0.02188908
99.17	0.02191187
99.175	0.02191333
99.18	0.02192299
99.185	0.02194136
99.19	0.02195973
99.195	0.02196802
99.2	0.02197933
99.205	0.02197291
99.21	0.02195336
99.215	0.02193749
99.22	0.02187852
99.225	0.02182125
99.23	0.02173994
99.235	0.02164521
99.24	0.02156668
99.245	0.02149126
99.25	0.02138952
99.255	0.02129224
99.26	0.02116737
99.265	0.02100057
99.27	0.02080085
99.275	0.02060634
99.28	0.02041046
99.285	0.0202055
99.29	0.01999643
99.295	0.01978251
99.3	0.01957619
99.305	0.01936517
99.31	0.01915732
99.315	0.0189734
99.32	0.01876087
99.325	0.01852975
99.33	0.01828804
99.335	0.01802659
99.34	0.01774807
99.345	0.01746429
99.35	0.01717528
99.355	0.01687228
99.36	0.01656725
99.365	0.01625041
99.37	0.01594443
99.375	0.01563996
99.38	0.01534846
99.385	0.01505198
99.39	0.01474683
99.395	0.01444482
99.4	0.01414264
99.405	0.01383429
99.41	0.01353412
99.415	0.01324425
99.42	0.01294755
99.425	0.01267008
99.43	0.01238354
99.435	0.01211687
99.44	0.01185869
99.445	0.01160592
99.45	0.01133448
99.455	0.01108159
99.46	0.01082288
99.465	0.01060494
99.47	0.01041913
99.475	0.0102809
99.48	0.01014101
99.485	0.009998645
99.49	0.009862533
99.495	0.009729414
99.5	0.009597239
99.505	0.009464084
99.51	0.009336065
99.515	0.009186959
99.52	0.00903347
99.525	0.008902203
99.53	0.008796831
99.535	0.008702185
99.54	0.00862358
99.545	0.008596913
99.55	0.008573821
99.555	0.008550656
99.56	0.008526683
99.565	0.008497757
99.57	0.008473621
99.575	0.008446092
99.58	0.008397784
99.585	0.008341174
99.59	0.008283393
99.595	0.008227845
99.6	0.008171943
99.605	0.008117256
99.61	0.008068159
99.615	0.008019878
99.62	0.007950112
99.625	0.007880499
99.63	0.007822909
99.635	0.00777246
99.64	0.007722973
99.645	0.007667996
99.65	0.007615106
99.655	0.007572396
99.66	0.007529351
99.665	0.00749205
99.67	0.007455855
99.675	0.007422573
99.68	0.007397104
99.685	0.007370518
99.69	0.007344722
99.695	0.007319561
99.7	0.007303038
99.705	0.007293102
99.71	0.007281116
99.715	0.007262724
99.72	0.00725532
99.725	0.007256754
99.73	0.007260955
99.735	0.007249794
99.74	0.007246873
99.745	0.007248179
99.75	0.007248705
99.755	0.00724993
99.76	0.007251083
99.765	0.007250076
99.77	0.00725767
99.775	0.007265927
99.78	0.007272569
99.785	0.007291279
99.79	0.00731791
99.795	0.007348206
99.8	0.007379392
99.805	0.007410161
99.81	0.007441256
99.815	0.007454004
99.82	0.007464384
99.825	0.007484265
99.83	0.00751036
99.835	0.007535158
99.84	0.007553841
99.845	0.007566471
99.85	0.007597376
99.855	0.007625159
99.86	0.007653297
99.865	0.007683611
99.87	0.00771359
99.875	0.00774268
99.88	0.00777687
99.885	0.007811585
99.89	0.007847616
99.895	0.007885072
99.9	0.007920187
99.905	0.00793896
99.91	0.007947027
99.915	0.007955919
99.92	0.007968849
99.925	0.007980862
99.93	0.007976343
99.935	0.007972106
99.94	0.007974402
99.945	0.007964167
99.95	0.007952933
99.955	0.00794112
99.96	0.007934605
99.965	0.007929968
99.97	0.007925676
99.975	0.007914062
99.98	0.007905814
99.985	0.007902475
99.99	0.007899699
99.995	0.007890961
100	0.007876734
100.005	0.007865419
100.01	0.007854766
100.015	0.007846165
100.02	0.007845838
100.025	0.007846818
100.03	0.00787167
100.035	0.007904027
100.04	0.007939441
100.045	0.007995525
100.05	0.008084764
100.055	0.008180562
100.06	0.008275799
100.065	0.008369275
100.07	0.008466026
100.075	0.008567995
100.08	0.008718154
100.085	0.008860927
100.09	0.008999018
100.095	0.009135984
100.1	0.009270227
100.105	0.009407266
100.11	0.009551663
100.115	0.009731392
100.12	0.01002637
100.125	0.01032638
100.13	0.0106585
100.135	0.01100193
100.14	0.01133816
100.145	0.01167247
100.15	0.01206641
100.155	0.01246715
100.16	0.0128589
100.165	0.01324711
100.17	0.01362352
100.175	0.01400528
100.18	0.01438639
100.185	0.01475501
100.19	0.0151168
100.195	0.01547637
100.2	0.01582942
100.205	0.01619155
100.21	0.01654231
100.215	0.01689107
100.22	0.01724025
100.225	0.01758763
100.23	0.01794596
100.235	0.01829027
100.24	0.01861783
100.245	0.01895594
100.25	0.01932055
100.255	0.01975565
100.26	0.02024717
100.265	0.02072696
100.27	0.02122318
100.275	0.02170246
100.28	0.02216559
100.285	0.02260619
100.29	0.02306071
100.295	0.02351356
100.3	0.0239654
100.305	0.02442514
100.31	0.02492971
100.315	0.0254256
100.32	0.02589419
100.325	0.02626699
100.33	0.02672076
100.335	0.02714833
100.34	0.02755731
100.345	0.02796055
100.35	0.02835402
100.355	0.02869634
100.36	0.02906846
100.365	0.02945325
100.37	0.02987017
100.375	0.03032348
100.38	0.03075934
100.385	0.03118573
100.39	0.03163515
100.395	0.03207932
100.4	0.03252619
100.405	0.03297566
100.41	0.03341458
100.415	0.03384898
100.42	0.03427471
100.425	0.03468651
100.43	0.03509297
100.435	0.03549235
100.44	0.03595776
100.445	0.03660215
100.45	0.03729774
100.455	0.03801214
100.46	0.0387495
100.465	0.03951472
100.47	0.04027773
100.475	0.04099848
100.48	0.04176131
100.485	0.04260245
100.49	0.04357807
100.495	0.0445186
100.5	0.04546009
100.505	0.04649756
100.51	0.04754768
100.515	0.04852189
100.52	0.04947964
100.525	0.05042192
100.53	0.05137387
100.535	0.0522282
100.54	0.05309338
100.545	0.05394944
100.55	0.0548286
100.555	0.05571055
100.56	0.05658483
100.565	0.05740175
100.57	0.05818971
100.575	0.05896386
100.58	0.0596945
100.585	0.06043181
100.59	0.06116299
100.595	0.06188519
100.6	0.06259635
100.605	0.06329191
100.61	0.0639709
100.615	0.06463912
100.62	0.06530114
100.625	0.06596548
100.63	0.06662612
100.635	0.06730033
100.64	0.0679563
100.645	0.06854321
100.65	0.06893736
100.655	0.0692559
100.66	0.06950626
100.665	0.06963649
100.67	0.06965379
100.675	0.06965661
100.68	0.06966828
100.685	0.06961663
100.69	0.06945446
100.695	0.0690939
100.7	0.06872826
100.705	0.06832672
100.71	0.06775764
100.715	0.067116
100.72	0.06648374
100.725	0.06583859
100.73	0.06518393
100.735	0.06451483
100.74	0.06386535
100.745	0.06316514
100.75	0.06245703
100.755	0.06167353
100.76	0.06085431
100.765	0.06002812
100.77	0.05921447
100.775	0.05839672
100.78	0.05750882
100.785	0.05661388
100.79	0.05568413
100.795	0.05473367
100.8	0.05371788
100.805	0.05268525
100.81	0.05163037
100.815	0.05055921
100.82	0.04946289
100.825	0.04833918
100.83	0.04716326
100.835	0.04595598
100.84	0.04465315
100.845	0.04332579
100.85	0.04199052
100.855	0.04075635
100.86	0.03953182
100.865	0.03833829
100.87	0.03724418
100.875	0.03625939
100.88	0.03526458
100.885	0.0342395
100.89	0.03325081
100.895	0.03235203
100.9	0.03164276
100.905	0.03094472
100.91	0.03027523
100.915	0.02977958
100.92	0.02936578
100.925	0.02895666
100.93	0.02855324
100.935	0.02815196
100.94	0.02775292
100.945	0.02732155
100.95	0.02694462
100.955	0.02657123
100.96	0.02627769
100.965	0.02599873
100.97	0.02570843
100.975	0.02539682
100.98	0.02508762
100.985	0.02485796
100.99	0.02465442
100.995	0.02448046
101	0.02430481
101.005	0.02420351
101.01	0.0240953
101.015	0.02398564
101.02	0.02388257
101.025	0.02380074
101.03	0.02373362
101.035	0.02369301
101.04	0.02366685
101.045	0.02369328
101.05	0.02371298
101.055	0.0237462
101.06	0.02379703
101.065	0.02386962
101.07	0.02393298
101.075	0.02404208
101.08	0.0241226
101.085	0.02423621
101.09	0.02434826
101.095	0.02445637
101.1	0.02456007
101.105	0.02467454
101.11	0.02476068
101.115	0.02483775
101.12	0.02492846
101.125	0.02500808
101.13	0.02507945
101.135	0.02514508
101.14	0.02520913
101.145	0.02527443
101.15	0.0253821
101.155	0.02548345
101.16	0.02556604
101.165	0.02564229
101.17	0.02573151
101.175	0.02582498
101.18	0.02592632
101.185	0.02601505
101.19	0.02611376
101.195	0.02618701
101.2	0.02622631
101.205	0.02626959
101.21	0.0263112
101.215	0.02635782
101.22	0.02641249
101.225	0.02645972
101.23	0.02648558
101.235	0.02649395
101.24	0.02650285
101.245	0.02648827
101.25	0.02648801
101.255	0.02649053
101.26	0.02647971
101.265	0.02647469
101.27	0.02647403
101.275	0.02647771
101.28	0.02639975
101.285	0.02631468
101.29	0.02615665
101.295	0.02600006
101.3	0.02584522
101.305	0.02569341
101.31	0.0255555
101.315	0.02541223
101.32	0.02530877
101.325	0.02518273
101.33	0.02505392
101.335	0.02492689
101.34	0.02480338
101.345	0.02468272
101.35	0.0245594
101.355	0.02441143
101.36	0.02426385
101.365	0.02410667
101.37	0.02395354
101.375	0.02378199
101.38	0.02363262
101.385	0.02348916
101.39	0.02337227
101.395	0.02325574
101.4	0.0231391
101.405	0.023026
101.41	0.02291591
101.415	0.02280861
101.42	0.02270313
101.425	0.0225985
101.43	0.02248784
101.435	0.02239021
101.44	0.02229543
101.445	0.0221989
101.45	0.02211536
101.455	0.02201117
101.46	0.02190678
101.465	0.02180161
101.47	0.02169536
101.475	0.02157829
101.48	0.02147348
101.485	0.02141865
101.49	0.02137463
101.495	0.02138619
101.5	0.02139486
101.505	0.02140707
101.51	0.02141556
101.515	0.02137637
101.52	0.02134552
101.525	0.02123112
101.53	0.02112882
101.535	0.02103245
101.54	0.02093906
101.545	0.02084337
101.55	0.02076001
101.555	0.02067664
101.56	0.02060625
101.565	0.02053683
101.57	0.0204851
101.575	0.02041878
101.58	0.02036478
101.585	0.02025851
101.59	0.02014749
101.595	0.01999274
101.6	0.01982894
101.605	0.01967864
101.61	0.01955107
101.615	0.01942824
101.62	0.01928073
101.625	0.01913841
101.63	0.01899149
101.635	0.01887601
101.64	0.01877166
101.645	0.01867616
101.65	0.01858066
101.655	0.01849338
101.66	0.01841775
101.665	0.01834169
101.67	0.01827576
101.675	0.01818234
101.68	0.01809372
101.685	0.01798202
101.69	0.01786987
101.695	0.01776579
101.7	0.01763807
101.705	0.01751319
101.71	0.0173684
101.715	0.0172244
101.72	0.01711488
101.725	0.0170238
101.73	0.0169864
101.735	0.01694789
101.74	0.01690999
101.745	0.01686427
101.75	0.01681733
101.755	0.016726
101.76	0.01663598
101.765	0.01654708
101.77	0.01646078
101.775	0.01637189
101.78	0.01629614
101.785	0.01622082
101.79	0.01617792
101.795	0.01613421
101.8	0.01611607
101.805	0.01610359
101.81	0.01608658
101.815	0.01605839
101.82	0.01599415
101.825	0.01595135
101.83	0.01587736
101.835	0.01580235
101.84	0.01566746
101.845	0.01549764
101.85	0.01531592
101.855	0.01513198
101.86	0.01492311
101.865	0.01471225
101.87	0.01449879
101.875	0.0142922
101.88	0.01410644
101.885	0.01391961
101.89	0.01374637
101.895	0.01356998
101.9	0.01339593
101.905	0.01323502
101.91	0.01307525
101.915	0.01293322
101.92	0.01278963
101.925	0.01263922
101.93	0.01245209
101.935	0.01224616
101.94	0.01203899
101.945	0.01182718
101.95	0.01161966
101.955	0.0114131
101.96	0.01123782
101.965	0.01105876
101.97	0.01087361
101.975	0.01067616
101.98	0.01047806
101.985	0.01027458
101.99	0.01006704
101.995	0.009853568
102	0.009649185
102.005	0.009444758
102.01	0.009241047
102.015	0.009039858
102.02	0.008844667
102.025	0.008690834
102.03	0.008531701
102.035	0.008406086
102.04	0.008280499
102.045	0.008214126
102.05	0.00818353
102.055	0.008162479
102.06	0.008141718
102.065	0.008143034
102.07	0.008145375
102.075	0.008152062
102.08	0.008166117
102.085	0.008193347
102.09	0.008220377
102.095	0.00824464
102.1	0.008270581
102.105	0.008280581
102.11	0.008291433
102.115	0.008279927
102.12	0.00826403
102.125	0.008243206
102.13	0.008226048
102.135	0.00823387
102.14	0.008256418
102.145	0.008276416
102.15	0.008297276
102.155	0.008313209
102.16	0.00832162
102.165	0.008331619
102.17	0.008350964
102.175	0.008374293
102.18	0.008405007
102.185	0.00843367
102.19	0.008461789
102.195	0.008494944
102.2	0.008530113
102.205	0.008547244
102.21	0.008557207
