Interval=	0.005 s
51.495	0.2060987
51.5	0.2060675
51.505	0.2060198
51.51	0.2060655
51.515	0.2060616
51.52	0.206299
51.525	0.2065864
51.53	0.2066702
51.535	0.2068591
51.54	0.2071218
51.545	0.2071054
51.55	0.2063666
51.555	0.2056889
51.56	0.2047749
51.565	0.2040963
51.57	0.2034342
51.575	0.2028186
51.58	0.2022063
51.585	0.2019899
51.59	0.2019859
51.595	0.2020049
51.6	0.2023102
51.605	0.2027027
51.61	0.2030245
51.615	0.2030294
51.62	0.2030491
51.625	0.203072
51.63	0.2034109
51.635	0.2035762
51.64	0.2037777
51.645	0.2040579
51.65	0.2043653
51.655	0.2044621
51.66	0.2045374
51.665	0.2046717
51.67	0.2050263
51.675	0.2054155
51.68	0.2056701
51.685	0.2062911
51.69	0.2069097
51.695	0.2076141
51.7	0.2084925
51.705	0.2094479
51.71	0.2105281
51.715	0.2117317
51.72	0.2128725
51.725	0.2137838
51.73	0.214742
51.735	0.2157566
51.74	0.2166919
51.745	0.2180037
51.75	0.2193885
51.755	0.2213756
51.76	0.2232306
51.765	0.2251843
51.77	0.2268503
51.775	0.2284858
51.78	0.2300601
51.785	0.2316227
51.79	0.2334181
51.795	0.2350726
51.8	0.2367622
51.805	0.2382605
51.81	0.2394986
51.815	0.240802
51.82	0.242008
51.825	0.2431928
51.83	0.244373
51.835	0.2450321
51.84	0.245878
51.845	0.2466756
51.85	0.2474674
51.855	0.2479586
51.86	0.2485523
51.865	0.2491502
51.87	0.2497741
51.875	0.2503027
51.88	0.2508976
51.885	0.2516514
51.89	0.2518792
51.895	0.2522566
51.9	0.2525135
51.905	0.2526381
51.91	0.2527404
51.915	0.2526226
51.92	0.2523036
51.925	0.2520692
51.93	0.2518312
51.935	0.2513401
51.94	0.2508281
51.945	0.2501675
51.95	0.2488882
51.955	0.2476469
51.96	0.2459459
51.965	0.244271
51.97	0.2427636
51.975	0.2414217
51.98	0.2401255
51.985	0.2390698
51.99	0.2380243
51.995	0.2365868
52	0.2350445
52.005	0.2334659
52.01	0.2315453
52.015	0.2297144
52.02	0.2278292
52.025	0.2262176
52.03	0.2246107
52.035	0.2231273
52.04	0.2218919
52.045	0.2205685
52.05	0.2192174
52.055	0.2178716
52.06	0.216768
52.065	0.215672
52.07	0.2145789
52.075	0.2137472
52.08	0.2130014
52.085	0.2120379
52.09	0.2109165
52.095	0.2099439
52.1	0.2086168
52.105	0.2073433
52.11	0.2062651
52.115	0.2051878
52.12	0.2044505
52.125	0.2038074
52.13	0.2030787
52.135	0.2024935
52.14	0.2022848
52.145	0.2021404
52.15	0.2021735
52.155	0.2025602
52.16	0.2029596
52.165	0.2036282
52.17	0.204517
52.175	0.2048504
52.18	0.2056382
52.185	0.2062961
52.19	0.2064931
52.195	0.2066694
52.2	0.206968
52.205	0.207337
52.21	0.2076623
52.215	0.2082683
52.22	0.2089981
52.225	0.2097152
52.23	0.2101467
52.235	0.2105592
52.24	0.210713
52.245	0.2108973
52.25	0.2111983
52.255	0.2115838
52.26	0.2119653
52.265	0.2124041
52.27	0.2131244
52.275	0.2138244
52.28	0.2142973
52.285	0.2147091
52.29	0.2151796
52.295	0.2156005
52.3	0.2161375
52.305	0.2169483
52.31	0.217811
52.315	0.2185193
52.32	0.2191761
52.325	0.2194603
52.33	0.2198124
52.335	0.2203125
52.34	0.2207615
52.345	0.2209469
52.35	0.2212663
52.355	0.221522
52.36	0.221796
52.365	0.2221075
52.37	0.2225571
52.375	0.2226244
52.38	0.2230923
52.385	0.2226423
52.39	0.222245
52.395	0.2221765
52.4	0.2221234
52.405	0.2219876
52.41	0.2218296
52.415	0.2216467
52.42	0.2214693
52.425	0.2211621
52.43	0.2208744
52.435	0.2208471
52.44	0.2208302
52.445	0.2209349
52.45	0.2210267
52.455	0.2209792
52.46	0.2209122
52.465	0.2208279
52.47	0.220752
52.475	0.220148
52.48	0.2195495
52.485	0.2185359
52.49	0.2176094
52.495	0.2166941
52.5	0.2158434
52.505	0.2150034
52.51	0.2140168
52.515	0.2129294
52.52	0.2119279
52.525	0.2109619
52.53	0.2101953
52.535	0.2094454
52.54	0.2085087
52.545	0.2075182
52.55	0.2065478
52.555	0.2052231
52.56	0.2039436
52.565	0.2026507
52.57	0.2012774
52.575	0.1996092
52.58	0.1981514
52.585	0.1964384
52.59	0.1952048
52.595	0.1939731
52.6	0.1924915
52.605	0.191125
52.61	0.1898487
52.615	0.1886926
52.62	0.1875829
52.625	0.1864658
52.63	0.1853959
52.635	0.1843201
52.64	0.1829174
52.645	0.1815039
52.65	0.1799825
52.655	0.1784935
52.66	0.1770694
52.665	0.1754961
52.67	0.1739142
52.675	0.1720932
52.68	0.1705959
52.685	0.169155
52.69	0.1682448
52.695	0.1671723
52.7	0.1661235
52.705	0.1650831
52.71	0.1639338
52.715	0.1627385
52.72	0.161499
52.725	0.1601654
52.73	0.1588219
52.735	0.1574481
52.74	0.1558806
52.745	0.1543517
52.75	0.1528386
52.755	0.1514292
52.76	0.1502443
52.765	0.1490049
52.77	0.1477598
52.775	0.1466378
52.78	0.1457625
52.785	0.1455482
52.79	0.1458779
52.795	0.146361
52.8	0.1470164
52.805	0.1477796
52.81	0.1481886
52.815	0.1486029
52.82	0.148812
52.825	0.1491616
52.83	0.1495752
52.835	0.1499581
52.84	0.1503415
52.845	0.1509968
52.85	0.1516797
52.855	0.152452
52.86	0.153132
52.865	0.1538533
52.87	0.1547498
52.875	0.1556366
52.88	0.1566291
52.885	0.1576247
52.89	0.1584799
52.895	0.1593418
52.9	0.1604329
52.905	0.1615064
52.91	0.1626134
52.915	0.1638338
52.92	0.1651411
52.925	0.1665406
52.93	0.167896
52.935	0.1692409
52.94	0.170806
52.945	0.1723585
52.95	0.1739086
52.955	0.1754576
52.96	0.1771648
52.965	0.178884
52.97	0.1806073
52.975	0.1823118
52.98	0.183959
52.985	0.1855042
52.99	0.1859713
52.995	0.1858284
53	0.1855551
53.005	0.1850079
53.01	0.1845204
53.015	0.1841579
53.02	0.1838046
53.025	0.1835775
53.03	0.1831102
53.035	0.182591
53.04	0.1821227
53.045	0.181739
53.05	0.1812555
53.055	0.1809623
53.06	0.1808703
53.065	0.1808231
53.07	0.1812765
53.075	0.1816219
53.08	0.1820717
53.085	0.1825657
53.09	0.1832463
53.095	0.1840154
53.1	0.1846781
53.105	0.1851494
53.11	0.1856581
53.115	0.1861452
53.12	0.1865413
53.125	0.1869085
53.13	0.1872324
53.135	0.1877157
53.14	0.1882138
53.145	0.1884373
53.15	0.1887905
53.155	0.1894117
53.16	0.1902386
53.165	0.1911835
53.17	0.1921252
53.175	0.1930533
53.18	0.1939832
53.185	0.1947181
53.19	0.1957962
53.195	0.1978414
53.2	0.2005342
53.205	0.2032885
53.21	0.2061793
53.215	0.2090191
53.22	0.2119387
53.225	0.2148478
53.23	0.2185117
53.235	0.2224615
53.24	0.2270942
53.245	0.2317207
53.25	0.2361368
53.255	0.2404879
53.26	0.2444354
53.265	0.2480222
53.27	0.25164
53.275	0.2550487
53.28	0.2584647
53.285	0.2621207
53.29	0.265705
53.295	0.2689222
53.3	0.2721089
53.305	0.2751758
53.31	0.278191
53.315	0.2815768
53.32	0.285576
53.325	0.2899867
53.33	0.2949975
53.335	0.2999382
53.34	0.3046101
53.345	0.3091975
53.35	0.3138669
53.355	0.3183955
53.36	0.3225731
53.365	0.3264804
53.37	0.3299284
53.375	0.3333168
53.38	0.3366758
53.385	0.3399952
53.39	0.343373
53.395	0.3463489
53.4	0.3487859
53.405	0.3507663
53.41	0.3526576
53.415	0.3544806
53.42	0.3562821
53.425	0.3579458
53.43	0.3595938
53.435	0.3603979
53.44	0.3610024
53.445	0.3608162
53.45	0.36049
53.455	0.3602069
53.46	0.3599577
53.465	0.359817
53.47	0.359799
53.475	0.3596705
53.48	0.359014
53.485	0.3583393
53.49	0.3570991
53.495	0.3558983
53.5	0.3549171
53.505	0.353914
53.51	0.3530399
53.515	0.3522491
53.52	0.3507819
53.525	0.3482451
53.53	0.3449505
53.535	0.3406212
53.54	0.3362552
53.545	0.3319489
53.55	0.327592
53.555	0.3229033
53.56	0.3181915
53.565	0.3135704
53.57	0.3089842
53.575	0.3047492
53.58	0.3005173
53.585	0.2962294
53.59	0.291902
53.595	0.2875463
53.6	0.2833548
53.605	0.2793992
53.61	0.2757391
53.615	0.2720852
53.62	0.2684443
53.625	0.2647154
53.63	0.2610413
53.635	0.2572861
53.64	0.2538484
53.645	0.2502998
53.65	0.2469744
53.655	0.2437087
53.66	0.2407261
53.665	0.2376312
53.67	0.23456
53.675	0.2313868
53.68	0.2282533
53.685	0.2256937
53.69	0.2230989
53.695	0.2211361
53.7	0.2191269
53.705	0.2168109
53.71	0.2144347
53.715	0.2123959
53.72	0.2102041
53.725	0.2090194
53.73	0.2086621
53.735	0.2089071
53.74	0.2096691
53.745	0.2104
53.75	0.2111282
53.755	0.2119349
53.76	0.2142786
53.765	0.2165729
53.77	0.220266
53.775	0.2239318
53.78	0.2271432
53.785	0.2301697
53.79	0.2331653
53.795	0.2361511
53.8	0.2396288
53.805	0.2430948
53.81	0.2468373
53.815	0.2504348
53.82	0.2539918
53.825	0.2574784
53.83	0.2610048
53.835	0.2644399
53.84	0.2679663
53.845	0.2714595
53.85	0.2750929
53.855	0.278977
53.86	0.28334
53.865	0.2870875
53.87	0.2914233
53.875	0.295715
53.88	0.3000156
53.885	0.304331
53.89	0.3084747
53.895	0.3126232
53.9	0.316484
53.905	0.3202257
53.91	0.324018
53.915	0.3278246
53.92	0.3311256
53.925	0.3349306
53.93	0.3381649
53.935	0.3414094
53.94	0.34475
53.945	0.3481729
53.95	0.3515471
53.955	0.3549618
53.96	0.3582467
53.965	0.3600847
53.97	0.362009
53.975	0.3621927
53.98	0.3623238
53.985	0.3625814
53.99	0.3628799
53.995	0.363193
54	0.3634565
54.005	0.3629871
54.01	0.3626091
54.015	0.3618179
54.02	0.3609903
54.025	0.3601541
54.03	0.3593297
54.035	0.3585568
54.04	0.3578038
54.045	0.3569562
54.05	0.3561428
54.055	0.3553237
54.06	0.354476
54.065	0.3527969
54.07	0.3517402
54.075	0.3496741
54.08	0.3476854
54.085	0.3456192
54.09	0.3434146
54.095	0.341286
54.1	0.3390721
54.105	0.3369752
54.11	0.3351088
54.115	0.3333276
54.12	0.3314344
54.125	0.3295128
54.13	0.3265593
54.135	0.3238286
54.14	0.3210536
54.145	0.3179973
54.15	0.3149387
54.155	0.3119118
54.16	0.3086531
54.165	0.3054278
54.17	0.3028523
54.175	0.3000958
54.18	0.29846
54.185	0.2971848
54.19	0.2960569
54.195	0.2951623
54.2	0.2943376
54.205	0.2936045
54.21	0.2932847
54.215	0.2926508
54.22	0.2922919
54.225	0.2919906
54.23	0.291701
54.235	0.2913659
54.24	0.2907676
54.245	0.2901622
54.25	0.2895123
54.255	0.2890587
54.26	0.2884385
54.265	0.2877098
54.27	0.2874561
54.275	0.2864096
54.28	0.2860467
54.285	0.2853312
54.29	0.2846686
54.295	0.2842709
54.3	0.2839159
54.305	0.2837504
54.31	0.2837538
54.315	0.2833369
54.32	0.2827227
54.325	0.2821635
54.33	0.2820783
54.335	0.2830164
54.34	0.2841502
54.345	0.2856294
54.35	0.287239
54.355	0.2887848
54.36	0.2902757
54.365	0.2920206
54.37	0.293879
54.375	0.2958165
54.38	0.2978529
54.385	0.299825
54.39	0.301136
54.395	0.3021538
54.4	0.3027274
54.405	0.3030649
54.41	0.3032539
54.415	0.3033926
54.42	0.3037052
54.425	0.3039612
54.43	0.3042445
54.435	0.3046337
54.44	0.3053757
54.445	0.3063135
54.45	0.3074533
54.455	0.3086167
54.46	0.3095236
54.465	0.3105836
54.47	0.3114832
54.475	0.3124063
54.48	0.3133514
54.485	0.3141746
54.49	0.3151072
54.495	0.3160093
54.5	0.3166318
54.505	0.3171787
54.51	0.3174388
54.515	0.3173504
54.52	0.317406
54.525	0.3175607
54.53	0.3177275
54.535	0.317443
54.54	0.316399
54.545	0.3149251
54.55	0.3127741
54.555	0.3106169
54.56	0.3085555
54.565	0.3064268
54.57	0.3039953
54.575	0.3014352
54.58	0.2989099
54.585	0.2964205
54.59	0.2938222
54.595	0.2915386
54.6	0.2893222
54.605	0.2873144
54.61	0.2854264
54.615	0.2835744
54.62	0.281816
54.625	0.2800732
54.63	0.2783843
54.635	0.2766555
54.64	0.2746556
54.645	0.2718683
54.65	0.2689507
54.655	0.2655348
54.66	0.2620944
54.665	0.2587088
54.67	0.2551619
54.675	0.2517966
54.68	0.2483785
54.685	0.2452124
54.69	0.2420827
54.695	0.2388874
54.7	0.2356172
54.705	0.232328
54.71	0.2290416
54.715	0.2259192
54.72	0.2230089
54.725	0.2201014
54.73	0.2170572
54.735	0.2140207
54.74	0.2113108
54.745	0.2092402
54.75	0.2075882
54.755	0.2064417
54.76	0.2052617
54.765	0.2043812
54.77	0.2035814
54.775	0.2033905
54.78	0.202895
54.785	0.2023678
54.79	0.2013835
54.795	0.2002131
54.8	0.1992498
54.805	0.1984585
54.81	0.1976735
54.815	0.1969151
54.82	0.196455
54.825	0.1961068
54.83	0.1956846
54.835	0.1953097
54.84	0.1948576
54.845	0.1946022
54.85	0.1949139
54.855	0.1952648
54.86	0.1960895
54.865	0.1970535
54.87	0.1981934
54.875	0.1997992
54.88	0.2013499
54.885	0.2029518
54.89	0.204583
54.895	0.2061989
54.9	0.2079265
54.905	0.2097028
54.91	0.2115202
54.915	0.2133165
54.92	0.2151022
54.925	0.2168717
54.93	0.2186331
54.935	0.220533
54.94	0.2223334
54.945	0.224075
54.95	0.2255982
54.955	0.2270153
54.96	0.2284486
54.965	0.230626
54.97	0.2319308
54.975	0.2337319
54.98	0.2348423
54.985	0.2361794
54.99	0.2374205
54.995	0.2388349
55	0.2404243
55.005	0.2421176
55.01	0.2437659
55.015	0.2455784
55.02	0.2474301
55.025	0.248931
55.03	0.250159
55.035	0.2514584
55.04	0.2526435
55.045	0.2538928
55.05	0.25528
55.055	0.2568382
55.06	0.2583997
55.065	0.2599169
55.07	0.2612014
55.075	0.2622184
55.08	0.2626427
55.085	0.26314
55.09	0.2636359
55.095	0.264074
55.1	0.2644892
55.105	0.2648845
55.11	0.2653032
55.115	0.2658801
55.12	0.2664348
55.125	0.2671906
55.13	0.2679354
55.135	0.2688877
55.14	0.2698059
55.145	0.270761
55.15	0.2717224
55.155	0.2728142
55.16	0.2739199
55.165	0.2751046
55.17	0.2750497
55.175	0.2754001
55.18	0.2748798
55.185	0.2746593
55.19	0.2744801
55.195	0.2743454
55.2	0.2743002
55.205	0.2744652
55.21	0.2741702
55.215	0.274023
55.22	0.2737488
55.225	0.2733749
55.23	0.2730639
55.235	0.2728694
55.24	0.2725702
55.245	0.2722417
55.25	0.271899
55.255	0.2713119
55.26	0.2703953
55.265	0.2694777
55.27	0.268336
55.275	0.2673221
55.28	0.2665797
55.285	0.2660603
55.29	0.2654446
55.295	0.2646866	#1 JL LF6 
55.3	0.2640156
55.305	0.2633562
55.31	0.2626765
55.315	0.2619035
55.32	0.2609382
55.325	0.2599841
55.33	0.2585466
55.335	0.2571106
55.34	0.2552678
55.345	0.253252
55.35	0.2512374
55.355	0.2492405
55.36	0.2473276
55.365	0.2454358
55.37	0.2435162
55.375	0.2422912
55.38	0.241443
55.385	0.2412395
55.39	0.2412109
55.395	0.2419944
55.4	0.2427796
55.405	0.2436128
55.41	0.2441597
55.415	0.2447784
55.42	0.2448414
55.425	0.244798
55.43	0.2449108
55.435	0.2451002
55.44	0.2453171
55.445	0.2456045
55.45	0.2462912
55.455	0.2469458
55.46	0.2477052
55.465	0.2486164
55.47	0.2495688
55.475	0.2506638
55.48	0.2517397
55.485	0.2527318
55.49	0.2538571
55.495	0.2550563
55.5	0.2563366
55.505	0.2574999
55.51	0.2586598
55.515	0.2598801
55.52	0.2611681
55.525	0.2625005
55.53	0.263988
55.535	0.2657204
55.54	0.2673974
55.545	0.2691892
55.55	0.2711145
55.555	0.2730901
55.56	0.2749788
55.565	0.2767762
55.57	0.2786374
55.575	0.2802739
55.58	0.2819728
55.585	0.2829826
55.59	0.2838293
55.595	0.2844198
55.6	0.2837397
55.605	0.2830821
55.61	0.282877
55.615	0.2826191
55.62	0.2824227
55.625	0.2829076
55.63	0.2839906
55.635	0.2851883
55.64	0.2867847
55.645	0.2883316
55.65	0.2898445
55.655	0.2909338
55.66	0.292204
55.665	0.2935092
55.67	0.2951254
55.675	0.296657
55.68	0.2984563
55.685	0.3002313
55.69	0.3019575
55.695	0.3035257
55.7	0.3050213
55.705	0.306825
55.71	0.3087375
55.715	0.3109919
55.72	0.3132091
55.725	0.3153942
55.73	0.3175889
55.735	0.3195388
55.74	0.3215568
55.745	0.3236306
55.75	0.3257363
55.755	0.3277616
55.76	0.3295904
55.765	0.3314665
55.77	0.333094
55.775	0.3345608
55.78	0.3360997
55.785	0.3375401
55.79	0.3393739
55.795	0.3411782
55.8	0.3430571
55.805	0.3451904
55.81	0.3472705
55.815	0.3483806
55.82	0.3495403
55.825	0.3507571
55.83	0.3513466
55.835	0.3510638
55.84	0.3503747
55.845	0.349058
55.85	0.3478078
55.855	0.3465339
55.86	0.3453485
55.865	0.3442139
55.87	0.3430163
55.875	0.3417764
55.88	0.3405936
55.885	0.3389976
55.89	0.3374476
55.895	0.3357354
55.9	0.3340873
55.905	0.3324645
55.91	0.3302889
55.915	0.327941
55.92	0.3249027
55.925	0.3217624
55.93	0.3185912
55.935	0.3153896
55.94	0.3123491
55.945	0.309158
55.95	0.3059894
55.955	0.3027508
55.96	0.299529
55.965	0.29643
55.97	0.2932838
55.975	0.2903199
55.98	0.2874986
55.985	0.2848388
55.99	0.2821366
55.995	0.2792166
56	0.2763249
56.005	0.2733749
56.01	0.2706252
56.015	0.2678941
56.02	0.265828
56.025	0.2637808
56.03	0.261744
56.035	0.2601195
56.04	0.2589745
56.045	0.2581582
56.05	0.2577228
56.055	0.2571604
56.06	0.2567769
56.065	0.2562953
56.07	0.2551737
56.075	0.2540479
56.08	0.2519568
56.085	0.2497717
56.09	0.2476794
56.095	0.2454575
56.1	0.243546
56.105	0.2416459
56.11	0.2397324
56.115	0.2381278
56.12	0.2366673
56.125	0.2357913
56.13	0.2349936
56.135	0.2342706
56.14	0.2335296
56.145	0.2324893
56.15	0.2314621
56.155	0.2301695
56.16	0.2289122
56.165	0.2276119
56.17	0.2262128
56.175	0.224729
56.18	0.2232407
56.185	0.2215137
56.19	0.2193857
56.195	0.2173054
56.2	0.2152469
56.205	0.2131337
56.21	0.2110495
56.215	0.2089166
56.22	0.2067262
56.225	0.2044851
56.23	0.2022256
56.235	0.1998408
56.24	0.1974283
56.245	0.1951075
56.25	0.1927117
56.255	0.1902855
56.26	0.1879254
56.265	0.1851413
56.27	0.1825017
56.275	0.180269
56.28	0.1780865
56.285	0.1769484
56.29	0.1758867
56.295	0.1751508
56.3	0.1744842
56.305	0.1734462
56.31	0.172333
56.315	0.1712057
56.32	0.1701891
56.325	0.1691108
56.33	0.167691
56.335	0.1663469
56.34	0.164743
56.345	0.1631185
56.35	0.1618636
56.355	0.1605977
56.36	0.159529
56.365	0.1584345
56.37	0.1573753
56.375	0.1564203
56.38	0.1555796
56.385	0.1547743
56.39	0.1541208
56.395	0.1537812
56.4	0.1534886
56.405	0.153143
56.41	0.1528973
56.415	0.1525253
56.42	0.1521912
56.425	0.1518637
56.43	0.1515946
56.435	0.1513266
56.44	0.151234
56.445	0.1511445
56.45	0.1510436
56.455	0.1508835
56.46	0.1506947
56.465	0.1505237
56.47	0.150608
56.475	0.1506719
56.48	0.1510517
56.485	0.1514386
56.49	0.1517608
56.495	0.1520145
56.5	0.1518377
56.505	0.1516646
56.51	0.151828
56.515	0.1521543
56.52	0.1524889
56.525	0.1526948
56.53	0.1529097
56.535	0.1532919
56.54	0.1545481
56.545	0.1560523
56.55	0.1581115
56.555	0.1603734
56.56	0.162651
56.565	0.1648562
56.57	0.1670546
56.575	0.1692139
56.58	0.1712644
56.585	0.1733059
56.59	0.1753697
56.595	0.1775055
56.6	0.1795482
56.605	0.181483
56.61	0.183474
56.615	0.1853652
56.62	0.1872852
56.625	0.1891859
56.63	0.1911272
56.635	0.1934393
56.64	0.1958555
56.645	0.1985355
56.65	0.2012581
56.655	0.2039837
56.66	0.2067828
56.665	0.2110429
56.67	0.2151474
56.675	0.2201732
56.68	0.2252177
56.685	0.2298821
56.69	0.2344338
56.695	0.2387545
56.7	0.2431584
56.705	0.2479425
56.71	0.2528836
56.715	0.258375
56.72	0.263595
56.725	0.2688902
56.73	0.2747212
56.735	0.2805675
56.74	0.2868763
56.745	0.2925241
56.75	0.2979482
56.755	0.3027385
56.76	0.3071147
56.765	0.3117192
56.77	0.3162536
56.775	0.3208099
56.78	0.325406
56.785	0.3301225
56.79	0.3347491
56.795	0.3393741
56.8	0.3439534
56.805	0.3484894
56.81	0.353276
56.815	0.3580187
56.82	0.3627126
56.825	0.3673559
56.83	0.3719392
56.835	0.3764543
56.84	0.3806747
56.845	0.3848365
56.85	0.3886128
56.855	0.3924461
56.86	0.3962608
56.865	0.399989
56.87	0.4021687
56.875	0.4044093
56.88	0.4061425
56.885	0.407744
56.89	0.4097459
56.895	0.4117231
56.9	0.4137265
56.905	0.4155559
56.91	0.4170209
56.915	0.4181902
56.92	0.4184855
56.925	0.4190917
56.93	0.4196858
56.935	0.4194831
56.94	0.4191943
56.945	0.4184591
56.95	0.4173764
56.955	0.4164056
56.96	0.4155964
56.965	0.414824
56.97	0.4136158
56.975	0.4124623
56.98	0.4111439
56.985	0.4096875
56.99	0.4080258
56.995	0.4066136
57	0.4049725
57.005	0.403253
57.01	0.4016257
57.015	0.39954
57.02	0.3980767
57.025	0.3967356
57.03	0.3965201
57.035	0.3964061
57.04	0.3964026
57.045	0.3962522
57.05	0.3959293
57.055	0.395742
57.06	0.3952223
57.065	0.3946451
57.07	0.3943754
57.075	0.3948406
57.08	0.3954817
57.085	0.3954908
57.09	0.39556
57.095	0.3949415
57.1	0.3943359
57.105	0.3938557
57.11	0.3936864
57.115	0.3936985
57.12	0.3942642
57.125	0.3955769
57.13	0.3963446
57.135	0.3968917
57.14	0.3978503
57.145	0.3988156
57.15	0.3995749
57.155	0.4008011
57.16	0.4018919
57.165	0.4030249
57.17	0.4043959
57.175	0.4059804
57.18	0.4080915
57.185	0.4103915
57.19	0.4137848
57.195	0.4172224
57.2	0.4203243
57.205	0.4236172
57.21	0.4269244
57.215	0.4300168
57.22	0.4332494
57.225	0.4352632
57.23	0.4372341
57.235	0.4375527
57.24	0.438275
57.245	0.4394988
57.25	0.4409592
57.255	0.4425327
57.26	0.4441356
57.265	0.4459219
57.27	0.4495851
57.275	0.4527456
57.28	0.457579
57.285	0.462013
57.29	0.4668735
57.295	0.4718133
57.3	0.4773345
57.305	0.4827814
57.31	0.4894577
57.315	0.4956926
57.32	0.5035941
57.325	0.5111918
57.33	0.5190632
57.335	0.5277717
57.34	0.5363556
57.345	0.5449339
57.35	0.5546367
57.355	0.5642693
57.36	0.5742244
57.365	0.5840397
57.37	0.5937361
57.375	0.6030749
57.38	0.6122912
57.385	0.6206611
57.39	0.6289591
57.395	0.6360158
57.4	0.6431428
57.405	0.6516239
57.41	0.6599023
57.415	0.6698183
57.42	0.6798444
57.425	0.6897196
57.43	0.7013106
57.435	0.712631
57.44	0.7251255
57.445	0.7368224
57.45	0.7477397
57.455	0.7587701
57.46	0.7696304
57.465	0.7806438
57.47	0.7915777
57.475	0.8004481
57.48	0.8093444
57.485	0.8162737
57.49	0.8232311
57.495	0.8301459
57.5	0.8368516
57.505	0.8431161
57.51	0.8493656
57.515	0.8539282
57.52	0.8585725
57.525	0.8611609
57.53	0.8634277
57.535	0.8648299
57.54	0.8653097
57.545	0.8658243
57.55	0.8662575
57.555	0.8649912
57.56	0.8637829
57.565	0.8617745
57.57	0.8597879
57.575	0.8576985
57.58	0.8557276
57.585	0.853771
57.59	0.8520017
57.595	0.8500312
57.6	0.8481988
57.605	0.8461942
57.61	0.841927
57.615	0.8376638
57.62	0.8305245
57.625	0.8230458
57.63	0.8155317
57.635	0.8053751
57.64	0.7950533
57.645	0.7825932
57.65	0.7701519
57.655	0.7575347
57.66	0.7440038
57.665	0.7302275
57.67	0.7154505
57.675	0.700171
57.68	0.6853783
57.685	0.6703602
57.69	0.6561664
57.695	0.6416817
57.7	0.6268561
57.705	0.6117765
57.71	0.596581
57.715	0.5809143
57.72	0.5661455
57.725	0.5509629
57.73	0.536997
57.735	0.5230415
57.74	0.5095058
57.745	0.4964826
57.75	0.483152
57.755	0.4693144
57.76	0.4567562
57.765	0.4438993
57.77	0.4315098
57.775	0.4186711
57.78	0.4056071
57.785	0.3917909
57.79	0.3773441
57.795	0.3624628
57.8	0.3471643
57.805	0.3316395
57.81	0.315251
57.815	0.3014065
57.82	0.2869453
57.825	0.2761449
57.83	0.2651382
57.835	0.253519
57.84	0.2456342
57.845	0.2376837
57.85	0.2332105
57.855	0.2289216
57.86	0.2252418
57.865	0.2227584
57.87	0.2205116
57.875	0.2195218
57.88	0.2195808
57.885	0.2202562
57.89	0.2206465
57.895	0.2210725
57.9	0.2214924
57.905	0.2220242
57.91	0.2228159
57.915	0.2238968
57.92	0.225075
57.925	0.2260799
57.93	0.2277719
57.935	0.2294569
57.94	0.2315501
57.945	0.2337528
57.95	0.235622
57.955	0.2373762
57.96	0.2394106
57.965	0.2414897
57.97	0.2435346
57.975	0.2455709
57.98	0.2477358
57.985	0.2496871
57.99	0.2521808
57.995	0.2546532
58	0.2571469
58.005	0.2598069
58.01	0.2624646
58.015	0.2653871
58.02	0.2680376
58.025	0.2705885
58.03	0.2730386
58.035	0.2756592
58.04	0.2783516
58.045	0.28101
58.05	0.2837634
58.055	0.2864451
58.06	0.2890586
58.065	0.291653
58.07	0.2942839
58.075	0.2967284
58.08	0.2991848
58.085	0.3007404
58.09	0.3023368
58.095	0.3037629
58.1	0.3051869
58.105	0.3064203
58.11	0.3075113
58.115	0.3082506
58.12	0.3087654
58.125	0.3096832
58.13	0.3108511
58.135	0.3113905
58.14	0.3118183
58.145	0.3117675
58.15	0.3118975
58.155	0.3123551
58.16	0.3127891
58.165	0.3133948
58.17	0.3138228
58.175	0.3140016
58.18	0.3142213
58.185	0.3145925
58.19	0.3150199
58.195	0.3150879
58.2	0.3153097
58.205	0.315403
58.21	0.315419
58.215	0.3155272
58.22	0.3157527
58.225	0.3161474
58.23	0.3165882
58.235	0.3170972
58.24	0.317491
58.245	0.3178354
58.25	0.3181616
58.255	0.3183117
58.26	0.3184852
58.265	0.3185991
58.27	0.318705
58.275	0.3187288
58.28	0.3185218
58.285	0.3183174
58.29	0.3182329
58.295	0.3183841
58.3	0.3186678
58.305	0.3193598
58.31	0.320296
58.315	0.3212872
58.32	0.3224048
58.325	0.3236246
58.33	0.324082
58.335	0.3241719
58.34	0.3240528
58.345	0.324004
58.35	0.3239747
58.355	0.3237178
58.36	0.3232875
58.365	0.3230355
58.37	0.3228427
58.375	0.3227901
58.38	0.3228799
58.385	0.3228983
58.39	0.3224449
58.395	0.3222899
58.4	0.3222405
58.405	0.3221474
58.41	0.3220694
58.415	0.321866
58.42	0.3214993
58.425	0.3208955
58.43	0.3201384
58.435	0.3196462
58.44	0.319059
58.445	0.3185547
58.45	0.3180853
58.455	0.317639
58.46	0.3172827
58.465	0.3169545
58.47	0.3166609
58.475	0.3172874
58.48	0.3179174
58.485	0.3190933
58.49	0.3201589
58.495	0.3214526
58.5	0.3221542
58.505	0.3228264
58.51	0.322788
58.515	0.322782
58.52	0.3227821
58.525	0.3228163
58.53	0.3226247
58.535	0.3229203
58.54	0.3232972
58.545	0.3241128
58.55	0.3255202
58.555	0.3270632
58.56	0.3290496
